dni,category,amount,timestamp
65147969D,food,-81.86,2024-07-12T09:55:06
65147969D,appliances,-183.12,2024-07-13T17:17:37
65147969D,food,-106.38,2024-07-15T13:37:59
65147969D,leisure,-76.76,2024-07-16T17:03:27
65147969D,cash,-100.0,2024-07-17T23:26:04
65147969D,leisure,-70.27,2024-07-18T10:06:40
65147969D,travel,-1108.17,2024-07-20T12:39:33
65147969D,transport,-70.47,2024-07-23T19:53:30
65147969D,transport,-72.92,2024-07-24T02:15:00
65147969D,cash,-100.0,2024-07-24T10:53:28
65147969D,leisure,-54.75,2024-07-25T11:35:31
65147969D,cash,-100.0,2024-07-25T19:42:01
65147969D,cash,-100.0,2024-07-26T18:26:05
65147969D,gifts,-646.48,2024-07-26T17:02:54
65147969D,cash,-100.0,2024-07-28T10:45:56
65147969D,cash,-100.0,2024-07-30T11:55:21
65147969D,appliances,-326.87,2024-07-31T15:51:05
65147969D,salary,2809.94,2024-08-01T09:42:07
65147969D,salary_partner,2986.57,2024-08-01T09:42:07
65147969D,leisure,-79.97,2024-08-01T14:39:36
65147969D,repairs,-33.52,2024-08-01T09:34:03
65147969D,food,-74.91,2024-08-03T14:19:45
65147969D,leisure,-69.65,2024-08-03T14:21:41
65147969D,mortgage,-1083.77,2024-08-04T19:20:06
65147969D,education,-69.94,2024-08-04T20:13:07
65147969D,repairs,-280.26,2024-08-04T19:26:51
65147969D,gifts,-124.75,2024-08-04T19:02:05
65147969D,electricity,-47.37,2024-08-05T08:38:11
65147969D,leisure,-29.63,2024-08-05T15:46:40
65147969D,internet,-42.0,2024-08-06T17:46:06
65147969D,phone,-41.61,2024-08-06T15:00:23
65147969D,cash,-100.0,2024-08-07T14:11:22
65147969D,gas,-89.27,2024-08-08T13:57:39
65147969D,water,-34.27,2024-08-08T14:43:05
65147969D,food,-85.24,2024-08-08T11:27:59
65147969D,transport,-75.67,2024-08-10T18:15:22
65147969D,education,-47.54,2024-08-10T08:25:18
65147969D,cash,-100.0,2024-08-10T18:08:49
65147969D,transport,-49.98,2024-08-12T15:17:03
65147969D,leisure,-25.62,2024-08-12T08:31:35
65147969D,travel,-665.0,2024-08-12T12:45:28
65147969D,transport,-50.98,2024-08-14T21:02:34
65147969D,clothing,-137.68,2024-08-14T16:42:47
65147969D,transport,-86.06,2024-08-15T14:29:54
65147969D,leisure,-45.28,2024-08-16T14:07:35
65147969D,leisure,-51.39,2024-08-17T16:59:57
65147969D,cash,-100.0,2024-08-18T10:12:14
65147969D,leisure,-32.11,2024-08-20T18:08:03
65147969D,cash,-100.0,2024-08-20T19:15:47
65147969D,leisure,-19.41,2024-08-23T18:53:11
65147969D,food,-88.91,2024-08-24T12:41:17
65147969D,cash,-100.0,2024-08-28T12:28:55
65147969D,transport,-41.42,2024-08-29T09:39:56
65147969D,food,-109.84,2024-08-31T11:27:12
65147969D,salary,2809.94,2024-09-01T18:10:09
65147969D,salary_partner,2986.57,2024-09-01T18:10:09
65147969D,extra_income,332.83,2024-09-01T18:10:09
65147969D,food,-88.47,2024-09-03T18:58:04
65147969D,mortgage,-1083.77,2024-09-04T13:20:42
65147969D,repairs,-107.43,2024-09-04T23:32:36
65147969D,internet,-42.0,2024-09-05T16:15:17
65147969D,transport,-66.27,2024-09-05T15:06:18
65147969D,gas,-49.35,2024-09-06T18:31:21
65147969D,phone,-44.66,2024-09-06T18:08:49
65147969D,cash,-100.0,2024-09-06T23:25:57
65147969D,water,-22.0,2024-09-07T21:24:34
65147969D,leisure,-56.08,2024-09-07T20:30:05
65147969D,gifts,-641.46,2024-09-07T19:29:31
65147969D,electricity,-77.65,2024-09-08T10:14:42
65147969D,gifts,-674.99,2024-09-10T22:08:43
65147969D,cash,-100.0,2024-09-13T14:40:14
65147969D,repairs,-170.32,2024-09-13T15:58:31
65147969D,clothing,-77.72,2024-09-16T17:31:12
65147969D,gifts,-65.76,2024-09-16T07:09:13
65147969D,leisure,-28.31,2024-09-17T12:07:52
65147969D,healthcare,-92.89,2024-09-18T17:45:03
65147969D,cash,-100.0,2024-09-20T09:20:57
65147969D,food,-93.78,2024-09-21T10:20:15
65147969D,food,-72.13,2024-09-26T13:37:09
65147969D,clothing,-89.88,2024-09-29T10:21:29
65147969D,repairs,-236.02,2024-09-30T16:03:48
65147969D,salary,2809.94,2024-10-01T11:59:21
65147969D,salary_partner,2986.57,2024-10-01T11:59:21
65147969D,repairs,-180.28,2024-10-01T10:51:20
65147969D,food,-81.38,2024-10-02T08:56:12
65147969D,transport,-55.43,2024-10-03T22:51:31
65147969D,gifts,-311.5,2024-10-03T12:14:15
65147969D,mortgage,-1083.77,2024-10-04T10:53:31
65147969D,education,-42.45,2024-10-04T13:27:12
65147969D,repairs,-71.53,2024-10-04T18:12:57
65147969D,water,-31.8,2024-10-05T15:57:33
65147969D,internet,-42.0,2024-10-05T21:22:19
65147969D,education,-55.05,2024-10-05T19:37:45
65147969D,cash,-100.0,2024-10-05T10:58:29
65147969D,repairs,-169.84,2024-10-05T12:48:14
65147969D,electricity,-34.04,2024-10-06T16:25:39
65147969D,cash,-100.0,2024-10-06T18:37:02
65147969D,appliances,-295.46,2024-10-06T23:51:34
65147969D,gas,-95.42,2024-10-07T18:15:17
65147969D,phone,-40.49,2024-10-07T17:44:03
65147969D,food,-76.67,2024-10-07T19:54:16
65147969D,food,-117.0,2024-10-08T12:13:00
65147969D,leisure,-37.59,2024-10-08T08:12:35
08664499P,salary,2326.99,2022-01-01T19:00:04
08664499P,food,-97.61,2022-01-01T16:07:17
08664499P,cash,-100.0,2022-01-01T18:54:42
08664499P,appliances,-191.81,2022-01-01T19:16:55
08664499P,leisure,-70.97,2022-01-02T18:21:52
08664499P,leisure,-34.14,2022-01-03T16:34:23
08664499P,mortgage,-956.46,2022-01-04T10:29:09
08664499P,electricity,-38.26,2022-01-05T08:08:00
08664499P,internet,-42.0,2022-01-05T12:13:29
08664499P,phone,-33.62,2022-01-05T18:04:02
08664499P,water,-42.25,2022-01-08T17:06:35
08664499P,gas,-84.34,2022-01-08T19:58:20
08664499P,leisure,-50.7,2022-01-10T06:04:31
08664499P,appliances,-95.54,2022-01-12T14:12:24
08664499P,gifts,-828.53,2022-01-12T16:26:07
08664499P,leisure,-29.66,2022-01-13T12:40:35
08664499P,cash,-100.0,2022-01-14T12:43:01
08664499P,cash,-100.0,2022-01-15T09:49:57
08664499P,appliances,-418.82,2022-01-15T08:34:42
08664499P,leisure,-49.42,2022-01-16T14:20:20
08664499P,leisure,-78.72,2022-01-20T08:26:32
08664499P,clothing,-80.38,2022-01-20T09:41:14
08664499P,transport,-82.62,2022-01-22T19:49:59
08664499P,cash,-100.0,2022-01-25T14:19:29
08664499P,food,-112.06,2022-01-27T14:18:13
08664499P,leisure,-63.86,2022-01-29T08:32:35
08664499P,cash,-100.0,2022-01-29T09:29:14
08664499P,repairs,-82.99,2022-01-31T12:56:30
08664499P,salary,2326.99,2022-02-01T14:08:45
08664499P,leisure,-78.24,2022-02-01T10:35:33
08664499P,cash,-100.0,2022-02-01T12:25:42
08664499P,leisure,-48.33,2022-02-03T23:20:45
08664499P,cash,-100.0,2022-02-03T13:04:05
08664499P,mortgage,-956.46,2022-02-04T09:44:51
08664499P,education,-69.79,2022-02-04T10:57:49
08664499P,electricity,-75.81,2022-02-05T08:51:49
08664499P,repairs,-37.3,2022-02-06T22:53:28
08664499P,gas,-77.27,2022-02-07T18:46:46
08664499P,food,-86.1,2022-02-07T08:13:53
08664499P,water,-21.26,2022-02-08T11:59:07
08664499P,internet,-42.0,2022-02-08T10:44:01
08664499P,phone,-40.81,2022-02-08T14:48:32
08664499P,cash,-100.0,2022-02-11T16:37:38
08664499P,cash,-100.0,2022-02-14T19:06:36
08664499P,gifts,-785.23,2022-02-14T03:39:53
08664499P,cash,-100.0,2022-02-15T11:20:49
08664499P,appliances,-273.1,2022-02-18T12:06:09
08664499P,leisure,-49.36,2022-02-20T09:06:06
08664499P,cash,-100.0,2022-02-20T16:58:14
08664499P,cash,-100.0,2022-02-21T17:03:22
08664499P,gifts,-653.69,2022-02-21T10:37:47
08664499P,food,-92.57,2022-02-22T20:50:31
08664499P,cash,-100.0,2022-02-25T19:18:40
08664499P,food,-61.15,2022-02-27T05:16:05
08664499P,leisure,-19.59,2022-02-27T06:43:39
08664499P,leisure,-54.01,2022-02-28T08:00:45
08664499P,salary,2326.99,2022-03-01T13:53:29
08664499P,extra_income,284.32,2022-03-01T13:53:29
08664499P,food,-69.94,2022-03-01T14:03:09
08664499P,repairs,-265.47,2022-03-01T23:35:06
08664499P,cash,-100.0,2022-03-02T14:59:48
08664499P,cash,-100.0,2022-03-03T14:04:31
08664499P,mortgage,-956.46,2022-03-04T16:08:58
08664499P,cash,-100.0,2022-03-04T17:46:40
08664499P,gas,-37.21,2022-03-05T15:21:48
08664499P,gifts,-620.86,2022-03-05T17:34:23
08664499P,transport,-86.08,2022-03-06T14:40:09
08664499P,leisure,-21.31,2022-03-06T11:56:40
08664499P,water,-31.1,2022-03-08T16:37:05
08664499P,electricity,-23.83,2022-03-08T22:32:40
08664499P,internet,-42.0,2022-03-08T13:33:44
08664499P,phone,-34.74,2022-03-08T05:52:04
08664499P,transport,-86.71,2022-03-08T10:58:23
08664499P,food,-97.83,2022-03-10T08:39:21
08664499P,repairs,-27.99,2022-03-15T18:52:31
08664499P,education,-74.97,2022-03-18T10:53:28
08664499P,transport,-66.81,2022-03-19T13:03:27
08664499P,clothing,-63.3,2022-03-19T12:27:11
08664499P,cash,-100.0,2022-03-19T15:54:19
08664499P,food,-72.32,2022-03-20T19:02:21
08664499P,cash,-100.0,2022-03-20T18:35:37
08664499P,food,-85.54,2022-03-22T09:48:48
08664499P,cash,-100.0,2022-03-23T10:45:23
08664499P,gifts,-161.44,2022-03-23T17:37:36
08664499P,cash,-100.0,2022-03-24T10:41:42
08664499P,education,-73.81,2022-03-26T11:39:23
08664499P,cash,-100.0,2022-03-26T07:39:22
08664499P,clothing,-157.38,2022-03-27T01:56:03
08664499P,cash,-100.0,2022-03-27T21:37:18
08664499P,repairs,-81.66,2022-03-31T16:31:07
08664499P,salary,2326.99,2022-04-01T09:30:34
08664499P,appliances,-318.05,2022-04-03T13:48:19
08664499P,mortgage,-956.46,2022-04-04T01:29:24
08664499P,gas,-105.68,2022-04-05T17:48:54
08664499P,cash,-100.0,2022-04-05T13:27:23
08664499P,travel,-472.85,2022-04-05T10:10:51
08664499P,phone,-32.39,2022-04-07T10:57:10
08664499P,food,-66.44,2022-04-07T14:51:55
08664499P,cash,-100.0,2022-04-07T16:17:45
08664499P,electricity,-61.24,2022-04-08T13:40:04
08664499P,water,-27.76,2022-04-08T12:22:24
08664499P,internet,-42.0,2022-04-08T13:19:42
08664499P,cash,-100.0,2022-04-08T23:38:16
08664499P,repairs,-166.64,2022-04-08T01:33:31
08664499P,transport,-56.31,2022-04-09T14:41:12
08664499P,leisure,-49.86,2022-04-09T08:23:50
08664499P,cash,-100.0,2022-04-10T13:12:26
08664499P,transport,-47.33,2022-04-11T00:27:49
08664499P,leisure,-42.27,2022-04-11T15:55:33
08664499P,gifts,-242.9,2022-04-17T10:28:31
08664499P,clothing,-84.9,2022-04-18T17:07:12
08664499P,leisure,-72.27,2022-04-19T21:46:47
08664499P,repairs,-267.57,2022-04-19T16:38:11
08664499P,clothing,-151.36,2022-04-22T19:57:24
08664499P,transport,-88.47,2022-04-24T17:30:51
08664499P,transport,-68.25,2022-04-25T19:22:56
08664499P,clothing,-136.52,2022-04-25T04:51:38
08664499P,repairs,-230.6,2022-04-26T12:04:09
08664499P,leisure,-33.35,2022-04-28T22:31:35
08664499P,food,-116.51,2022-04-29T01:30:22
08664499P,leisure,-27.15,2022-04-29T19:27:31
08664499P,food,-69.36,2022-04-30T11:21:29
08664499P,salary,2326.99,2022-05-01T08:53:31
08664499P,transport,-52.97,2022-05-01T12:22:04
08664499P,mortgage,-956.46,2022-05-04T12:37:54
08664499P,food,-113.31,2022-05-04T20:36:31
08664499P,water,-22.88,2022-05-05T16:27:36
08664499P,education,-58.79,2022-05-05T16:27:55
08664499P,internet,-42.0,2022-05-06T09:15:30
08664499P,transport,-77.88,2022-05-07T14:16:17
08664499P,electricity,-30.85,2022-05-08T15:02:24
08664499P,gas,-87.5,2022-05-08T08:44:58
08664499P,phone,-40.82,2022-05-08T14:18:31
08664499P,education,-52.8,2022-05-08T01:15:04
08664499P,appliances,-245.67,2022-05-08T19:23:20
08664499P,repairs,-117.04,2022-05-09T20:50:05
08664499P,gifts,-301.69,2022-05-09T10:11:35
08664499P,repairs,-164.69,2022-05-10T09:15:25
08664499P,appliances,-326.73,2022-05-11T17:27:58
08664499P,cash,-100.0,2022-05-12T17:36:04
08664499P,education,-78.86,2022-05-13T18:19:25
08664499P,gifts,-462.94,2022-05-14T16:15:44
08664499P,leisure,-32.47,2022-05-15T20:45:38
08664499P,transport,-69.14,2022-05-16T20:21:32
08664499P,leisure,-58.33,2022-05-17T16:42:07
08664499P,appliances,-415.8,2022-05-18T20:38:41
08664499P,food,-80.07,2022-05-19T17:22:48
08664499P,leisure,-29.99,2022-05-19T19:04:17
08664499P,clothing,-145.0,2022-05-23T12:08:40
08664499P,healthcare,-107.52,2022-05-25T19:35:29
08664499P,food,-67.71,2022-05-26T04:06:39
08664499P,food,-61.95,2022-05-29T12:23:49
08664499P,food,-66.47,2022-05-30T11:59:21
08664499P,cash,-100.0,2022-05-30T14:58:53
08664499P,repairs,-200.94,2022-05-30T09:36:10
08664499P,food,-61.36,2022-05-31T01:09:18
08664499P,salary,2326.99,2022-06-01T12:36:21
08664499P,extra_income,284.32,2022-06-01T12:36:21
08664499P,salary_bonus,1744.56,2022-06-01T12:36:21
08664499P,food,-103.02,2022-06-02T18:16:25
08664499P,gifts,-427.16,2022-06-03T14:50:10
08664499P,mortgage,-956.46,2022-06-04T15:17:36
08664499P,food,-114.58,2022-06-04T08:41:30
08664499P,electricity,-42.81,2022-06-05T18:33:48
08664499P,gas,-91.89,2022-06-05T19:22:14
08664499P,food,-99.37,2022-06-05T22:07:44
08664499P,leisure,-69.32,2022-06-05T18:14:18
08664499P,water,-39.16,2022-06-06T02:51:06
08664499P,internet,-42.0,2022-06-08T10:53:34
08664499P,phone,-32.04,2022-06-08T10:38:58
08664499P,leisure,-74.86,2022-06-08T14:54:51
08664499P,gifts,-390.23,2022-06-09T11:41:43
08664499P,transport,-44.27,2022-06-14T08:10:12
08664499P,clothing,-106.55,2022-06-16T11:36:49
08664499P,leisure,-78.36,2022-06-17T14:31:30
08664499P,food,-122.63,2022-06-19T23:34:51
08664499P,food,-109.08,2022-06-21T11:49:38
08664499P,clothing,-141.61,2022-06-21T15:57:40
08664499P,gifts,-742.33,2022-06-21T22:32:18
08664499P,cash,-100.0,2022-06-22T15:02:24
08664499P,repairs,-112.22,2022-06-23T16:35:22
08664499P,education,-51.13,2022-06-24T05:07:41
08664499P,cash,-100.0,2022-06-25T04:26:06
08664499P,repairs,-197.99,2022-06-26T16:08:18
08664499P,leisure,-60.74,2022-06-27T11:16:34
08664499P,transport,-76.42,2022-06-29T14:45:23
08664499P,leisure,-29.98,2022-06-29T15:50:02
08664499P,clothing,-86.52,2022-06-30T18:46:18
08664499P,salary,2326.99,2022-07-01T10:56:01
08664499P,education,-50.96,2022-07-03T01:56:08
08664499P,mortgage,-956.46,2022-07-04T20:22:24
08664499P,internet,-42.0,2022-07-05T14:37:34
08664499P,food,-123.58,2022-07-05T09:36:04
08664499P,electricity,-37.21,2022-07-06T18:24:02
08664499P,phone,-31.54,2022-07-06T12:19:41
08664499P,gas,-109.83,2022-07-07T02:01:59
08664499P,water,-31.44,2022-07-08T09:44:52
08664499P,food,-65.05,2022-07-08T19:43:21
08664499P,cash,-100.0,2022-07-10T15:40:41
08664499P,repairs,-152.11,2022-07-10T12:15:12
08664499P,food,-118.09,2022-07-12T18:00:33
08664499P,education,-64.25,2022-07-12T11:01:44
08664499P,gifts,-220.28,2022-07-12T21:44:07
08664499P,leisure,-44.86,2022-07-15T23:04:05
08664499P,food,-93.07,2022-07-18T13:48:39
08664499P,cash,-100.0,2022-07-18T23:13:02
08664499P,repairs,-132.81,2022-07-18T17:25:11
08664499P,cash,-100.0,2022-07-19T16:26:31
08664499P,cash,-100.0,2022-07-21T19:13:11
08664499P,food,-96.58,2022-07-22T12:08:01
08664499P,transport,-56.97,2022-07-22T15:23:04
08664499P,food,-116.48,2022-07-23T17:45:41
08664499P,cash,-100.0,2022-07-23T11:01:58
08664499P,transport,-50.73,2022-07-24T23:58:32
08664499P,education,-46.82,2022-07-24T14:39:05
08664499P,cash,-100.0,2022-07-25T13:59:40
08664499P,cash,-100.0,2022-07-29T08:59:08
08664499P,food,-91.86,2022-07-31T14:43:07
08664499P,salary,2326.99,2022-08-01T17:41:33
08664499P,cash,-100.0,2022-08-01T19:52:50
08664499P,food,-73.8,2022-08-03T20:35:15
08664499P,mortgage,-956.46,2022-08-04T17:02:21
08664499P,education,-51.79,2022-08-04T09:53:52
08664499P,electricity,-89.38,2022-08-05T09:30:00
08664499P,phone,-41.07,2022-08-05T10:15:02
08664499P,transport,-44.97,2022-08-05T20:14:38
08664499P,gas,-90.72,2022-08-07T10:41:20
08664499P,water,-27.67,2022-08-08T18:16:08
08664499P,internet,-42.0,2022-08-08T14:17:36
08664499P,transport,-79.38,2022-08-08T15:34:30
08664499P,cash,-100.0,2022-08-08T14:11:36
08664499P,repairs,-308.42,2022-08-09T20:00:14
08664499P,food,-95.5,2022-08-10T08:27:37
08664499P,gifts,-117.78,2022-08-11T11:36:00
08664499P,cash,-100.0,2022-08-12T20:05:59
08664499P,education,-71.89,2022-08-13T12:35:34
08664499P,transport,-42.57,2022-08-14T10:14:50
08664499P,cash,-100.0,2022-08-14T21:07:52
08664499P,food,-123.32,2022-08-15T04:25:18
08664499P,travel,-1740.64,2022-08-15T10:09:23
08664499P,gifts,-364.47,2022-08-15T20:39:47
08664499P,repairs,-57.76,2022-08-16T14:16:15
08664499P,food,-118.58,2022-08-19T10:58:57
08664499P,appliances,-277.54,2022-08-19T20:23:02
08664499P,clothing,-45.54,2022-08-21T08:42:44
08664499P,appliances,-159.96,2022-08-21T11:27:40
08664499P,transport,-73.86,2022-08-22T20:16:36
08664499P,appliances,-82.12,2022-08-22T01:05:16
08664499P,transport,-62.38,2022-08-24T09:28:17
08664499P,cash,-100.0,2022-08-24T22:51:39
08664499P,healthcare,-117.29,2022-08-25T11:23:50
08664499P,appliances,-263.62,2022-08-26T17:30:49
08664499P,education,-55.97,2022-08-27T10:40:32
08664499P,transport,-48.4,2022-08-29T11:33:54
08664499P,cash,-100.0,2022-08-29T01:25:36
08664499P,repairs,-280.35,2022-08-30T14:54:36
08664499P,cash,-100.0,2022-08-31T15:30:11
08664499P,salary,2326.99,2022-09-01T12:40:29
08664499P,extra_income,284.32,2022-09-01T12:40:29
08664499P,appliances,-134.46,2022-09-01T08:16:19
08664499P,repairs,-246.42,2022-09-01T13:28:34
08664499P,mortgage,-956.46,2022-09-04T10:56:32
08664499P,transport,-47.17,2022-09-04T18:41:42
08664499P,cash,-100.0,2022-09-04T08:33:04
08664499P,gifts,-375.86,2022-09-04T19:30:39
08664499P,water,-27.2,2022-09-05T15:20:18
08664499P,internet,-42.0,2022-09-05T15:05:59
08664499P,appliances,-264.67,2022-09-05T08:59:31
08664499P,gas,-85.4,2022-09-07T19:10:28
08664499P,cash,-100.0,2022-09-07T08:15:05
08664499P,electricity,-51.79,2022-09-08T12:31:22
08664499P,phone,-33.19,2022-09-08T15:13:31
08664499P,leisure,-81.84,2022-09-08T00:16:57
08664499P,clothing,-102.84,2022-09-10T12:58:30
08664499P,cash,-100.0,2022-09-10T12:03:03
08664499P,appliances,-390.88,2022-09-10T18:28:49
08664499P,clothing,-116.2,2022-09-11T18:20:20
08664499P,education,-43.38,2022-09-12T14:44:21
08664499P,appliances,-307.54,2022-09-17T12:58:52
08664499P,food,-115.77,2022-09-20T08:11:10
08664499P,cash,-100.0,2022-09-21T14:25:29
08664499P,gifts,-766.92,2022-09-21T09:00:44
08664499P,gifts,-489.29,2022-09-25T18:32:02
08664499P,healthcare,-59.93,2022-09-26T02:52:19
08664499P,healthcare,-66.34,2022-09-27T20:11:18
08664499P,leisure,-49.46,2022-09-28T04:13:14
08664499P,gifts,-289.02,2022-09-29T18:56:38
08664499P,food,-116.14,2022-09-30T14:00:44
08664499P,transport,-80.97,2022-09-30T18:49:14
08664499P,cash,-100.0,2022-09-30T17:52:15
08664499P,gifts,-89.81,2022-09-30T09:45:25
08664499P,salary,2326.99,2022-10-01T17:40:34
08664499P,leisure,-38.33,2022-10-01T10:31:37
08664499P,cash,-100.0,2022-10-01T22:18:59
08664499P,transport,-47.85,2022-10-02T17:23:12
08664499P,mortgage,-956.46,2022-10-04T01:37:56
08664499P,transport,-66.33,2022-10-04T11:54:54
08664499P,internet,-42.0,2022-10-05T12:07:50
08664499P,gifts,-796.41,2022-10-05T12:51:55
08664499P,gas,-82.02,2022-10-06T08:41:02
08664499P,cash,-100.0,2022-10-06T17:56:53
08664499P,electricity,-69.92,2022-10-07T18:24:11
08664499P,phone,-41.23,2022-10-07T08:15:59
08664499P,water,-32.42,2022-10-08T15:45:29
08664499P,clothing,-152.47,2022-10-08T19:06:50
08664499P,transport,-43.45,2022-10-09T15:45:16
08664499P,cash,-100.0,2022-10-09T20:30:16
08664499P,food,-90.3,2022-10-10T10:41:46
08664499P,clothing,-106.42,2022-10-10T15:00:00
08664499P,food,-98.85,2022-10-11T15:42:14
08664499P,leisure,-37.89,2022-10-14T11:56:45
08664499P,gifts,-418.16,2022-10-15T14:15:04
08664499P,cash,-100.0,2022-10-16T17:05:25
08664499P,leisure,-22.31,2022-10-19T19:15:52
08664499P,cash,-100.0,2022-10-19T23:25:32
08664499P,repairs,-304.86,2022-10-19T11:23:53
08664499P,transport,-80.68,2022-10-21T22:38:16
08664499P,leisure,-57.95,2022-10-22T11:45:32
08664499P,cash,-100.0,2022-10-24T10:32:04
08664499P,gifts,-158.57,2022-10-26T16:28:34
08664499P,repairs,-262.09,2022-10-30T09:45:29
08664499P,food,-99.23,2022-10-31T17:35:23
08664499P,transport,-83.57,2022-10-31T11:58:52
08664499P,salary,2326.99,2022-11-01T11:02:48
08664499P,transport,-83.98,2022-11-03T11:41:51
08664499P,mortgage,-956.46,2022-11-04T10:13:11
08664499P,leisure,-36.19,2022-11-04T21:03:16
08664499P,internet,-42.0,2022-11-05T22:20:44
08664499P,water,-42.15,2022-11-06T13:25:53
08664499P,electricity,-61.8,2022-11-08T16:33:17
08664499P,gas,-95.34,2022-11-08T06:21:37
08664499P,phone,-33.88,2022-11-08T12:12:14
08664499P,healthcare,-48.97,2022-11-09T09:34:20
08664499P,food,-76.02,2022-11-12T00:04:25
08664499P,cash,-100.0,2022-11-14T08:36:41
08664499P,cash,-100.0,2022-11-17T21:29:02
08664499P,appliances,-313.04,2022-11-17T09:05:55
08664499P,gifts,-350.43,2022-11-17T10:04:21
08664499P,transport,-77.94,2022-11-18T12:13:24
08664499P,cash,-100.0,2022-11-18T22:21:51
08664499P,transport,-58.13,2022-11-19T21:46:49
08664499P,healthcare,-180.03,2022-11-21T15:02:36
08664499P,cash,-100.0,2022-11-28T10:55:05
08664499P,leisure,-65.82,2022-11-29T13:09:19
08664499P,healthcare,-120.58,2022-11-30T13:07:39
08664499P,cash,-100.0,2022-11-30T23:29:53
08664499P,salary,2326.99,2022-12-01T20:08:22
08664499P,extra_income,284.32,2022-12-01T20:08:22
08664499P,salary_bonus,1704.56,2022-12-01T20:08:22
